user_id,month,income,food & drink,rent,utilities,travel,entertainment,health & fitness,shopping,other,investment,total_expense,cluster,spender_type
U0025,2026-07,20619,3397,5973,1249,822,697,0,1862,2677,3937,16677,0,Saver
U0025,2026-08,20619,3821,5246,1558,0,804,782,1594,4397,2414,18202,0,Saver
U0025,2026-09,20619,4365,6248,1155,0,1147,0,1291,1398,5013,15604,0,Saver
U0025,2026-10,20619,4886,6170,1221,653,1132,0,2049,1130,3374,17241,0,Saver
U0025,2026-11,20619,5097,6904,1038,0,1293,0,1926,2291,2067,18549,0,Saver
U0025,2026-12,20619,4426,5393,1591,0,1149,558,1924,1756,3819,16797,0,Saver
U0026,2026-01,53130,8300,15533,3095,0,2576,1866,4432,7108,10216,42910,1,Balanced
U0026,2026-02,53130,8028,16894,2847,3749,2321,1211,3468,3447,11161,41965,1,Balanced
U0026,2026-03,53130,8728,16544,2804,0,3204,2578,2588,5459,11221,41905,1,Balanced
U0026,2026-04,53130,8866,14143,2767,0,3586,2356,2225,7100,12085,41043,1,Balanced
U0026,2026-05,53130,13150,15968,4134,3589,1837,0,2237,1726,10486,42641,1,Balanced
U0026,2026-06,53130,12314,18340,3444,1671,2376,0,4592,0,12186,42737,1,Balanced
U0026,2026-07,53130,11676,15352,3409,2537,2155,0,3157,5224,9615,43510,1,Balanced
U0026,2026-08,53130,9327,16462,3123,0,1770,0,3552,10096,8797,44330,1,Balanced
U0026,2026-09,53130,11204,14704,3287,0,2255,0,4899,10239,6539,46588,1,Balanced
U0026,2026-10,53130,12923,14849,2883,0,3542,1337,2302,2576,12715,40412,1,Balanced
U0026,2026-11,53130,9747,14015,3557,1980,1669,0,5124,6162,10872,42254,1,Balanced
U0026,2026-12,53130,12610,15280,2923,3415,2505,2383,2808,3175,8025,45099,1,Balanced
U0027,2026-01,90833,18806,25261,5540,0,4740,0,6291,13358,16835,73996,1,Balanced
U0027,2026-02,90833,21198,30724,5286,3896,4688,4392,4478,2939,13227,77601,2,High Spender
U0027,2026-03,90833,14056,28077,6630,4923,5483,0,7420,6695,17545,73284,2,High Spender
U0027,2026-04,90833,16952,25615,6452,0,5170,4321,4867,9443,18010,72820,1,Balanced
U0027,2026-05,90833,19461,26259,5041,3012,5059,4185,8007,3001,16803,74025,2,High Spender
U0027,2026-06,90833,15959,30093,4851,0,3204,0,9068,16915,10740,80090,1,Balanced
U0027,2026-07,90833,21188,31485,4652,0,5964,3515,6050,4085,13892,76939,2,High Spender
U0027,2026-08,90833,18223,28470,5552,6258,6262,0,4605,0,22263,69370,1,Balanced
U0027,2026-09,90833,15927,28236,6401,4531,5370,5199,7774,7843,9547,81281,2,High Spender
U0027,2026-10,90833,20284,27333,5984,0,4190,0,3896,6908,22235,68595,1,Balanced
U0027,2026-11,90833,14566,31770,5997,2731,4403,5250,4416,7435,14263,76568,1,Balanced
U0027,2026-12,90833,17742,30562,5841,6920,6016,0,6854,6629,10266,80564,2,High Spender
U0028,2026-01,29353,5855,8048,1567,0,1774,0,2831,5841,3433,25916,0,Saver
U0028,2026-02,29353,6780,9383,2032,0,1339,0,1894,4661,3259,26089,0,Saver
U0028,2026-03,29353,4668,8880,2237,1473,1956,1120,2655,344,6016,23333,0,Saver
U0028,2026-04,29353,7243,8490,1972,1615,1653,718,2786,838,4033,25315,0,Saver
U0028,2026-05,29353,6526,8372,1682,0,911,590,2124,3779,5366,23984,0,Saver
U0028,2026-06,29353,5730,9713,2019,1053,997,0,2768,1797,5273,24077,0,Saver
U0028,2026-07,29353,6494,8539,2321,0,1748,1174,2482,0,6939,22758,0,Saver
U0028,2026-08,29353,6540,8737,2151,0,1540,981,1815,3469,4117,25233,0,Saver
U0028,2026-09,29353,7118,8891,1851,0,1813,993,2216,1894,4573,24776,0,Saver
U0028,2026-10,29353,4622,7580,1537,2293,1669,0,2056,3515,6077,23272,0,Saver
U0028,2026-11,29353,6340,8693,1836,1310,1321,1399,2128,1952,4369,24979,0,Saver
U0028,2026-12,29353,5944,8599,2324,0,1237,898,2508,4597,3241,26107,0,Saver
U0029,2026-01,31402,5155,10244,1994,1530,1792,1675,1850,1902,5256,26142,0,Saver
U0029,2026-02,31402,5879,9806,1762,2402,1180,0,2301,1937,6132,25267,0,Saver
U0029,2026-03,31402,7263,9030,1716,1565,2102,1316,1553,2608,4244,27153,0,Saver
U0029,2026-04,31402,5262,8949,1581,1224,1838,1171,2840,1838,6695,24703,0,Saver
U0029,2026-05,31402,7587,10143,2289,1380,1536,784,1370,0,7294,25089,0,Saver
U0029,2026-06,31402,6214,8254,2408,1527,1453,1003,2244,3889,4406,26992,0,Saver
U0029,2026-07,31402,6449,10388,2093,0,1651,0,2640,3435,4744,26656,0,Saver
U0029,2026-08,31402,5714,9927,2066,0,1159,1870,2455,4656,3552,27847,0,Saver
U0029,2026-09,31402,6336,9097,2341,2144,1552,1038,1387,2456,5048,26351,0,Saver
U0029,2026-10,31402,6060,10911,1857,2270,2106,961,2546,1180,3505,27891,0,Saver
U0029,2026-11,31402,4840,9857,2304,0,1311,0,1534,7146,4405,26992,0,Saver
U0029,2026-12,31402,4961,9421,2381,2453,2154,0,1773,3460,4795,26603,0,Saver
U0030,2026-01,33114,6319,10643,1912,0,1390,0,3101,2090,7656,25455,0,Saver
U0030,2026-02,33114,7519,11160,2265,0,1338,1847,2395,0,7469,26524,0,Saver
U0030,2026-03,33114,5766,10945,2513,1437,1843,897,2626,1463,5620,27490,0,Saver
U0030,2026-04,33114,5555,10502,2060,2372,2248,0,1898,4242,4232,28877,0,Saver
U0030,2026-05,33114,6115,9827,2428,2489,2140,0,3078,0,7106,26077,0,Saver
U0030,2026-06,33114,7839,10380,2443,2141,2195,1031,3253,0,4308,29282,0,Saver
U0030,2026-07,33114,6881,10142,2165,0,2286,0,2922,3583,5130,27979,0,Saver
U0030,2026-08,33114,7044,10716,2232,0,1953,1915,2873,0,7762,26733,0,Saver
U0030,2026-09,33114,6878,8444,2145,0,1591,0,1727,8034,4291,28819,0,Saver
U0030,2026-10,33114,5666,9900,2088,1296,1531,0,2997,5896,3737,29374,0,Saver
U0030,2026-11,33114,7757,9934,2195,0,1011,0,1485,3231,7498,25613,0,Saver
U0030,2026-12,33114,7879,10329,2486,0,2238,0,1699,552,7928,25183,0,Saver
U0031,2026-01,25554,5694,6892,2012,1801,1285,0,1960,3064,2843,22708,0,Saver
U0031,2026-02,25554,6156,8317,1702,0,1613,599,1827,1016,4321,21230,0,Saver
U0031,2026-03,25554,5487,7055,1509,1524,1115,1178,2472,0,5479,20340,0,Saver
U0031,2026-04,25554,6333,6494,1551,1635,901,0,1304,1332,6001,19550,0,Saver
U0031,2026-05,25554,3949,6714,1742,1849,1055,0,1237,4306,4698,20852,0,Saver
U0031,2026-06,25554,5645,6745,1869,1219,1660,0,1190,1302,5919,19630,0,Saver
U0031,2026-07,25554,4650,7147,1642,0,1350,841,1825,3846,4250,21301,0,Saver
U0031,2026-08,25554,5683,6649,1732,0,1157,0,2362,2662,5306,20245,0,Saver
U0031,2026-09,25554,4528,7147,1946,0,767,1449,1890,4142,3680,21869,0,Saver
U0031,2026-10,25554,6124,6584,1748,1777,1262,0,1838,1403,4814,20736,0,Saver
U0031,2026-11,25554,5586,8370,1673,0,1470,0,2390,2194,3866,21683,0,Saver
U0031,2026-12,25554,4438,8344,1285,0,1123,977,1213,5330,2839,22710,0,Saver
U0032,2026-01,141800,29591,39136,7747,7569,5425,0,9693,16520,26116,115681,2,High Spender
U0032,2026-02,141800,28155,46471,7554,0,8469,0,6495,17782,26871,114926,2,High Spender
U0032,2026-03,141800,31498,41373,9027,4528,8057,5881,12137,13567,15727,126068,2,High Spender
U0032,2026-04,141800,26344,40270,10275,10836,9307,4454,7092,13846,19373,122424,2,High Spender
U0032,2026-05,141800,22029,42449,9196,9327,4728,0,6596,25707,21764,120032,2,High Spender
U0032,2026-06,141800,34166,41943,9066,6114,8819,7175,7771,3146,23595,118200,2,High Spender
U0032,2026-07,141800,29712,45475,8152,10634,6727,0,10838,2127,28132,113665,2,High Spender
U0032,2026-08,141800,27250,48132,10535,0,8558,7015,6963,12673,20669,121126,2,High Spender
U0032,2026-09,141800,26284,41536,10954,0,6145,0,10254,29219,17405,124392,2,High Spender
U0032,2026-10,141800,32633,49066,7741,5343,5750,8159,9966,0,23909,118658,2,High Spender
U0032,2026-11,141800,27446,49383,7772,7110,8294,8384,11614,0,26238,120003,2,High Spender
U0032,2026-12,141800,25685,44879,11007,4880,6636,8293,9109,10199,21107,120688,2,High Spender
U0033,2026-01,122416,29705,34357,6898,0,7231,0,8569,10688,24965,97448,2,High Spender
U0033,2026-02,122416,21812,37380,6554,0,6797,0,11801,7831,30237,92175,2,High Spender
U0033,2026-03,122416,21533,38341,6938,4217,5016,0,12230,20416,13720,108691,2,High Spender
U0033,2026-04,122416,28458,35171,7038,4086,6893,3615,8214,0,30575,93475,2,High Spender
U0033,2026-05,122416,26585,39824,6612,0,6872,0,9314,6703,26502,95910,2,High Spender
U0033,2026-06,122416,22025,36952,9336,0,4966,4165,5528,20266,19174,103238,2,High Spender
U0033,2026-07,122416,27658,41220,7279,0,7677,6333,5353,12913,13979,108433,2,High Spender
U0033,2026-08,122416,29128,36662,7969,4931,4410,0,9093,2259,27961,94452,2,High Spender
U0033,2026-09,122416,20557,41416,6563,0,5063,2634,7607,23172,15399,107012,2,High Spender
U0033,2026-10,122416,30139,34038,7326,0,6912,0,6336,9433,28228,94184,2,High Spender
U0033,2026-11,122416,27869,35543,7637,8230,6866,0,7401,9542,19323,103088,2,High Spender
U0033,2026-12,122416,24566,40747,7917,6778,6498,6551,10002,0,25558,103059,2,High Spender
U0034,2026-01,77672,14171,20406,5421,4614,2602,0,5493,6521,18441,59228,1,Balanced
U0034,2026-02,77672,16437,22108,4387,3402,3021,3968,6495,7089,10762,66907,1,Balanced
U0034,2026-03,77672,19207,20484,5497,0,4055,0,4846,15269,8311,69358,1,Balanced
U0034,2026-04,77672,18136,23218,4225,2532,5368,4496,6059,0,17918,64034,1,Balanced
U0034,2026-05,77672,12988,26872,4034,0,4904,3909,4320,3052,17588,60079,1,Balanced
U0034,2026-06,77672,16204,19459,4193,4518,4660,0,6013,7438,15183,62485,1,Balanced
U0034,2026-07,77672,16118,21051,4607,5863,3428,0,4619,2772,19211,58458,1,Balanced
U0034,2026-08,77672,15935,20518,5498,5333,4269,2358,7700,0,18395,61611,1,Balanced
U0034,2026-09,77672,17118,22846,4507,0,3971,0,6015,4294,18916,58751,1,Balanced
U0034,2026-10,77672,17347,26924,4438,0,2370,0,7288,637,18664,59004,1,Balanced
U0034,2026-11,77672,12656,27109,4950,3413,5031,0,3971,1333,19205,58463,1,Balanced
U0034,2026-12,77672,16663,20442,6145,6010,3223,2597,3894,8032,10662,67006,1,Balanced
U0035,2026-01,33254,5395,9095,1796,0,1034,0,3096,8306,4528,28722,0,Saver
U0035,2026-02,33254,5760,11169,1837,0,1223,0,1975,4190,7096,26154,0,Saver
U0035,2026-03,33254,5270,10543,1879,0,1919,1604,3178,853,8006,25246,0,Saver
U0035,2026-04,33254,7094,9668,1927,0,1406,0,1889,2989,8276,24973,0,Saver
U0035,2026-05,33254,7289,9408,1909,2397,2021,0,2888,378,6960,26290,0,Saver
U0035,2026-06,33254,6142,11226,2155,0,1167,1640,2871,3677,4372,28878,0,Saver
U0035,2026-07,33254,6489,9791,1688,0,1294,0,3057,5586,5345,27905,0,Saver
U0035,2026-08,33254,6444,8319,2282,0,1967,881,3153,2948,7256,25994,0,Saver
U0035,2026-09,33254,5771,11050,2428,2392,1598,0,3164,1882,4965,28285,0,Saver
U0035,2026-10,33254,7045,9218,2120,0,1518,0,2853,5588,4910,28342,0,Saver
U0035,2026-11,33254,5870,10932,1852,2287,1553,0,1665,2603,6487,26762,0,Saver
U0035,2026-12,33254,5954,8723,2635,0,1465,961,2781,6793,3939,29312,0,Saver
U0036,2026-01,44911,9862,15512,2576,1985,1441,1616,2864,4016,5035,39872,0,Saver
U0036,2026-02,44911,9828,12347,2670,2171,2994,0,1855,6574,6469,38439,0,Saver
U0036,2026-03,44911,8169,14661,3457,2562,1758,1462,2865,0,10432,34934,0,Saver
U0036,2026-04,44911,8194,12030,2564,0,2393,1682,4016,8020,6008,38899,0,Saver
U0036,2026-05,44911,8986,14360,3335,0,1630,0,3528,2934,10134,34773,0,Saver
U0036,2026-06,44911,6740,14387,3287,0,2697,0,3224,6123,8450,36458,0,Saver
U0036,2026-07,44911,8660,14324,3281,1751,2620,0,2102,1267,10903,34005,0,Saver
U0036,2026-08,44911,8348,14759,2576,1866,1543,1665,4381,3438,6330,38576,0,Saver
U0036,2026-09,44911,7392,14781,3453,0,3102,0,1974,8511,5695,39213,0,Saver
U0036,2026-10,44911,10608,14170,2284,3463,2458,0,4088,1337,6499,38408,0,Saver
U0036,2026-11,44911,7121,14943,2757,0,2009,0,2563,8705,6809,38098,0,Saver
U0036,2026-12,44911,8874,11301,3174,0,1700,0,4022,4901,10935,33972,0,Saver
U0037,2026-01,74964,18385,22525,3872,0,4710,0,5545,10077,9846,65114,1,Balanced
U0037,2026-02,74964,18150,21900,4030,0,3516,0,6280,10612,10473,64488,1,Balanced
U0037,2026-03,74964,18378,23551,4616,0,2645,1577,7281,8561,8349,66609,1,Balanced
U0037,2026-04,74964,12943,25273,4575,0,4818,2118,4215,6900,14119,60842,1,Balanced
U0037,2026-05,74964,13993,23654,3754,0,3735,1923,3582,8068,16250,58709,1,Balanced
U0037,2026-06,74964,17061,20250,4411,0,4941,0,4801,14918,8578,66382,1,Balanced
U0037,2026-07,74964,14458,18994,5312,0,4916,0,5151,9928,16201,58759,1,Balanced
U0037,2026-08,74964,17695,24681,5244,0,3222,0,6845,2973,14300,60660,1,Balanced
U0037,2026-09,74964,14470,21854,5172,5509,3650,2943,5792,0,16440,59390,1,Balanced
U0037,2026-10,74964,14274,22709,5589,0,4283,0,7175,7549,13381,61579,1,Balanced
U0037,2026-11,74964,18146,24137,4232,0,3996,4357,4908,0,16854,59776,1,Balanced
U0037,2026-12,74964,15988,24856,5384,4087,3110,0,5791,340,15403,59556,1,Balanced
U0038,2026-01,62815,10700,17784,3173,4820,3501,1269,3764,6269,11531,51280,1,Balanced
U0038,2026-02,62815,13420,15906,5004,4765,4149,0,6171,0,14130,49415,1,Balanced
U0038,2026-03,62815,15102,19086,4707,0,2012,0,4287,7209,10409,52403,1,Balanced
U0038,2026-04,62815,14759,16006,3698,3477,3493,0,4037,5790,11549,51260,1,Balanced
U0038,2026-05,62815,10524,18761,4310,0,3300,3613,4923,11073,6306,56504,1,Balanced
U0038,2026-06,62815,11829,17585,4524,0,1930,2081,2655,10777,11429,51381,1,Balanced
U0038,2026-07,62815,9904,17447,4948,3209,2864,0,5861,5452,13125,49685,1,Balanced
U0038,2026-08,62815,11466,18093,4103,3740,2523,2052,4284,2630,13919,48891,1,Balanced
U0038,2026-09,62815,10806,18084,3848,0,4313,0,3058,7251,15451,47360,1,Balanced
U0038,2026-10,62815,13133,15823,3403,3967,3179,0,4081,5347,13878,48933,1,Balanced
U0038,2026-11,62815,12832,17505,3255,0,4144,0,6168,7899,11008,51803,1,Balanced
U0038,2026-12,62815,10492,17928,4574,3607,2513,2613,4931,8007,8147,54665,1,Balanced
U0039,2026-01,21754,4737,6499,1591,0,707,750,1108,2156,4201,17548,0,Saver
U0039,2026-02,21754,4876,5917,1276,1327,837,0,1727,2000,3790,17960,0,Saver
U0039,2026-03,21754,3698,5804,1100,0,802,0,2062,6084,2201,19550,0,Saver
U0039,2026-04,21754,4132,6151,1686,0,1209,0,2064,1324,5185,16566,0,Saver
U0039,2026-05,21754,4298,6006,1540,856,669,513,1745,3659,2461,19286,0,Saver
U0039,2026-06,21754,4086,6421,1638,866,1378,878,1592,0,5043,16859,0,Saver
U0039,2026-07,21754,5396,5734,1349,0,1223,0,1526,1923,4599,17151,0,Saver
U0039,2026-08,21754,3985,6074,1597,0,1309,0,1091,3700,3994,17756,0,Saver
U0039,2026-09,21754,5296,6775,1249,0,1122,1005,1064,501,4738,17012,0,Saver
U0039,2026-10,21754,4630,6051,1211,965,1349,1293,1330,669,4253,17498,0,Saver
U0039,2026-11,21754,3559,5680,1189,0,1510,0,1428,4012,4373,17378,0,Saver
U0039,2026-12,21754,4037,5535,1318,0,1507,0,1638,2842,4873,16877,0,Saver
U0040,2026-01,28667,6437,8024,1749,0,976,1437,1384,3261,5394,23268,0,Saver
U0040,2026-02,28667,7162,9345,1844,1290,1936,0,2397,0,6138,23974,0,Saver
U0040,2026-03,28667,6637,9278,1703,2141,1590,1625,1798,659,3230,25431,0,Saver
U0040,2026-04,28667,4513,7987,1726,0,900,0,1510,5890,6138,22526,0,Saver
U0040,2026-05,28667,5871,7517,2064,1565,1431,0,2298,1855,6062,22601,0,Saver
U0040,2026-06,28667,4488,8375,2107,1502,1378,942,1515,3465,4892,23772,0,Saver
U0040,2026-07,28667,5370,9769,2026,2212,1806,0,2041,248,5191,23472,0,Saver
U0040,2026-08,28667,5796,7785,1722,1629,1127,0,2035,4402,4168,24496,0,Saver
U0040,2026-09,28667,5478,8506,1471,0,1197,1636,2430,1991,5954,22709,0,Saver
U0040,2026-10,28667,4768,8558,2162,0,1047,0,2450,3210,6468,22195,0,Saver
U0040,2026-11,28667,6596,7574,2150,0,1698,0,1426,4145,5075,23589,0,Saver
U0040,2026-12,28667,6738,8145,1987,2060,1968,0,1818,1460,4487,24176,0,Saver
U0041,2026-01,21455,3732,7088,1182,743,688,1000,1572,239,5207,16244,0,Saver
U0041,2026-02,21455,4811,5373,1114,0,1155,0,1084,3568,4347,17105,0,Saver
U0041,2026-03,21455,3807,6084,1441,1085,977,0,1245,2529,4283,17168,0,Saver
U0041,2026-04,21455,5285,5903,1205,1531,1080,943,1440,911,3153,18298,0,Saver
U0041,2026-05,21455,4768,7371,1161,1205,710,1132,1279,0,4453,17626,0,Saver
U0041,2026-06,21455,4700,7314,1633,0,1112,0,2006,0,5330,16765,0,Saver
U0041,2026-07,21455,4564,7483,1160,0,910,1171,1220,926,4017,17434,0,Saver
U0041,2026-08,21455,4233,5625,1264,985,1068,0,2035,3402,2839,18612,0,Saver
U0041,2026-09,21455,4015,7011,1703,0,850,789,1471,3358,2253,19197,0,Saver
U0041,2026-10,21455,3552,6785,1230,1619,1448,1280,1592,0,4934,17506,0,Saver
U0041,2026-11,21455,3656,5726,1373,0,1102,0,1108,5849,2637,18814,0,Saver
U0041,2026-12,21455,3923,5780,1183,807,771,0,1696,2172,5119,16332,0,Saver
U0042,2026-01,23568,4537,6019,1284,1358,1557,0,1321,1664,5824,17740,0,Saver
U0042,2026-02,23568,5241,7939,1476,1209,1113,0,1871,1112,3604,19961,0,Saver
U0042,2026-03,23568,4212,7122,1368,0,1148,0,1062,5271,3380,20183,0,Saver
U0042,2026-04,23568,4369,6775,1440,906,1406,1068,1819,745,5036,18528,0,Saver
U0042,2026-05,23568,5780,6486,1536,0,955,0,2057,3170,3582,19984,0,Saver
U0042,2026-06,23568,3602,6613,1508,777,1068,0,1723,3662,4611,18953,0,Saver
U0042,2026-07,23568,3967,6412,1371,0,1023,1282,1495,3056,4958,18606,0,Saver
U0042,2026-08,23568,4945,7840,1396,781,736,747,958,697,5464,18100,0,Saver
U0042,2026-09,23568,4847,7912,1747,730,1537,1086,1272,1942,2490,21073,0,Saver
U0042,2026-10,23568,4574,6783,1243,1810,818,1138,1033,2745,3420,20144,0,Saver
U0042,2026-11,23568,4267,7805,1619,1035,1334,0,1110,1743,4651,18913,0,Saver
U0042,2026-12,23568,5017,7954,1835,0,1538,552,1664,504,4500,19064,0,Saver
U0043,2026-01,70086,12544,22560,4648,4897,4612,3769,6444,0,14060,59474,1,Balanced
U0043,2026-02,70086,11505,20973,4984,0,3465,0,6865,11680,10611,59472,1,Balanced
U0043,2026-03,70086,12192,22725,4777,0,3506,1835,4314,4430,16303,53779,1,Balanced
U0043,2026-04,70086,17422,23195,3653,5181,3096,3804,5974,0,14453,62325,1,Balanced
U0043,2026-05,70086,14057,22805,3988,3671,2567,0,5348,9057,8590,61493,1,Balanced
U0043,2026-06,70086,10927,22373,5325,0,2929,0,3846,14780,9901,60180,1,Balanced
U0043,2026-07,70086,13161,24093,3633,4591,3607,0,5331,0,16735,54416,1,Balanced
U0043,2026-08,70086,15722,19763,4657,2236,3223,0,3818,4133,16531,53552,1,Balanced
U0043,2026-09,70086,10794,22487,5179,4099,2413,0,3958,7969,13182,56899,1,Balanced
U0043,2026-10,70086,15217,18513,4236,3355,4781,3998,5394,1147,13441,56641,1,Balanced
U0043,2026-11,70086,11716,21851,3567,0,3616,0,3358,17745,8229,61853,1,Balanced
U0043,2026-12,70086,11316,20683,4769,5122,2457,1763,6800,5998,11174,58908,1,Balanced
U0044,2026-01,21096,5042,5522,1098,0,1135,0,2079,1499,4717,16375,0,Saver
U0044,2026-02,21096,3324,5643,1359,0,1119,507,1359,4952,2829,18263,0,Saver
U0044,2026-03,21096,5011,6266,1409,1604,837,0,1287,1677,3001,18091,0,Saver
U0044,2026-04,21096,4032,6138,1447,1666,1006,1168,949,1227,3458,17633,0,Saver
U0044,2026-05,21096,3596,6647,1603,0,726,869,1856,1178,4617,16475,0,Saver
U0044,2026-06,21096,3208,5997,1251,795,972,939,855,4551,2524,18568,0,Saver
U0044,2026-07,21096,4005,6449,1447,0,1233,0,2041,889,5028,16064,0,Saver
U0044,2026-08,21096,3578,6693,1377,0,1317,866,910,3701,2650,18442,0,Saver
U0044,2026-09,21096,3307,6448,1552,0,1042,0,1439,2626,4678,16414,0,Saver
U0044,2026-10,21096,4823,5584,1406,0,1207,1033,921,3500,2618,18474,0,Saver
U0044,2026-11,21096,3442,6981,1119,0,1252,0,1286,1998,5014,16078,0,Saver
U0044,2026-12,21096,3722,6184,1075,0,1083,0,1759,3310,3959,17133,0,Saver
U0045,2026-01,102553,23187,34404,7384,7613,5376,4604,4452,0,19481,87020,2,High Spender
U0045,2026-02,102553,17844,30276,6996,5799,4133,0,9011,14793,13697,88852,2,High Spender
U0045,2026-03,102553,21338,27850,7016,7836,4513,0,8715,9417,15865,86685,2,High Spender
U0045,2026-04,102553,24025,34379,7723,0,5425,0,5531,5656,19811,82739,2,High Spender
U0045,2026-05,102553,19641,31704,5939,7208,3935,0,6475,16412,11234,91314,2,High Spender
U0045,2026-06,102553,16953,33085,5955,6728,4659,4805,7343,10172,12850,89700,2,High Spender
U0045,2026-07,102553,15982,32553,7883,0,7063,5633,4858,11207,17371,85179,2,High Spender
U0045,2026-08,102553,15631,26202,6540,5357,5012,3573,9041,13029,18165,84385,2,High Spender
U0045,2026-09,102553,18342,26448,6660,3142,5067,4933,9712,11808,16436,86112,2,High Spender
U0045,2026-10,102553,20652,34920,7505,0,5371,4450,4258,4895,20499,82051,2,High Spender
U0045,2026-11,102553,22165,34940,6237,0,4599,4150,4405,7753,18300,84249,2,High Spender
U0045,2026-12,102553,16930,31119,5622,6948,7019,0,5699,9385,19826,82722,2,High Spender
U0046,2026-01,26547,5753,7606,1922,1413,1006,703,1182,4254,2703,23839,0,Saver
U0046,2026-02,26547,4113,7455,1876,1506,1413,0,2511,2821,4847,21695,0,Saver
U0046,2026-03,26547,5497,8017,1867,987,835,0,2233,953,6155,20389,0,Saver
U0046,2026-04,26547,4052,8022,1369,1910,1327,1360,2067,2772,3664,22879,0,Saver
U0046,2026-05,26547,4115,7868,1712,0,1571,1142,1118,5986,3030,23512,0,Saver
U0046,2026-06,26547,4089,6952,1881,0,1802,0,2273,4812,4735,21809,0,Saver
U0046,2026-07,26547,4483,6986,2087,0,1499,0,1381,7180,2927,23616,0,Saver
U0046,2026-08,26547,6501,9034,1926,887,868,1018,1793,730,3785,22757,0,Saver
U0046,2026-09,26547,4433,8463,1433,984,924,633,2389,1590,5695,20849,0,Saver
U0046,2026-10,26547,6398,9099,1482,1720,1656,1069,1566,0,4533,22990,0,Saver
U0046,2026-11,26547,4564,7881,1633,0,1188,666,1135,5640,3836,22707,0,Saver
U0046,2026-12,26547,5826,7936,1384,0,1385,1194,2155,1474,5188,21354,0,Saver
U0047,2026-01,24326,4957,6368,1408,0,1422,726,1277,4572,3593,20730,0,Saver
U0047,2026-02,24326,4934,6898,1811,0,1568,1351,2175,1274,4311,20011,0,Saver
U0047,2026-03,24326,4776,7768,1887,0,845,0,1341,4204,3501,20821,0,Saver
U0047,2026-04,24326,4469,6129,1763,1788,1335,1402,1903,1588,3944,20377,0,Saver
U0047,2026-05,24326,3702,7035,1688,1701,1161,0,1811,3287,3937,20385,0,Saver
U0047,2026-06,24326,3836,7240,1218,0,1529,853,1602,3612,4432,19890,0,Saver
U0047,2026-07,24326,3677,6937,1896,1537,1228,0,1551,3621,3875,20447,0,Saver
U0047,2026-08,24326,5767,8288,1223,1811,895,0,1888,0,5160,19872,0,Saver
U0047,2026-09,24326,5235,8416,1816,1604,1610,629,1396,0,5230,20706,0,Saver
U0047,2026-10,24326,4130,7742,1352,0,944,0,2355,2476,5322,18999,0,Saver
U0047,2026-11,24326,5059,7994,1432,1055,738,664,1764,765,4851,19471,0,Saver
U0047,2026-12,24326,4370,6508,1506,0,1183,0,1211,5233,4311,20011,0,Saver
U0048,2026-01,47003,8376,16130,2674,2823,1933,0,2364,2722,9977,37022,0,Saver
U0048,2026-02,47003,7658,12909,3566,0,2892,2455,2475,10032,5011,41987,1,Balanced
